02/11/1986,WMT,30.62,TEST1
02/11/1986,IBM,156.75,TEST1
02/12/1986,C,77.12,TEST1
02/12/1986,GE,72.87,TEST1
02/12/1986,HD,13.0,TEST1
02/12/1986,IBM,155.0,TEST1
02/12/1986,JNJ,50.0,TEST1
02/12/1986,MRK,143.25,TEST1
02/12/1986,PFE,50.38,TEST1
02/12/1986,T,85.25,TEST1
02/12/1986,VZ,109.5,TEST1
02/12/1986,WMT,30.37,TEST1
02/12/1986,IBM,155.0,TEST1
02/13/1986,C,78.0,TEST1
02/13/1986,GE,73.37,TEST1
02/13/1986,HD,13.38,TEST1
02/13/1986,IBM,155.63,TEST1
02/13/1986,JNJ,51.75,TEST1
02/13/1986,MRK,143.75,TEST1
02/13/1986,PFE,50.25,TEST1
02/13/1986,T,85.62,TEST1
02/13/1986,VZ,110.25,TEST1
02/13/1986,WMT,30.75,TEST1
02/13/1986,IBM,155.63,TEST1
02/14/1986,C,77.62,TEST1
02/14/1986,GE,74.87,TEST1
02/14/1986,HD,14.0,TEST1
02/14/1986,IBM,156.25,TEST1
02/14/1986,JNJ,47.75,TEST1
02/14/1986,MRK,144.0,TEST1
02/14/1986,PFE,51.5,TEST1
02/14/1986,T,86.5,TEST1
02/14/1986,VZ,114.0,TEST1
02/14/1986,WMT,31.75,TEST1
02/14/1986,IBM,156.25,TEST1
02/18/1986,C,77.37,TEST1
02/18/1986,GE,75.87,TEST1
02/18/1986,HD,14.75,TEST1
02/18/1986,IBM,158.88,TEST1
02/18/1986,JNJ,49.13,TEST1
02/18/1986,MRK,147.25,TEST1
02/18/1986,PFE,52.38,TEST1
02/18/1986,T,88.25,TEST1
02/18/1986,VZ,114.0,TEST1
02/18/1986,WMT,32.88,TEST1
02/18/1986,IBM,158.88,TEST1
02/19/1986,C,76.75,TEST1
02/19/1986,GE,75.0,TEST1
02/19/1986,HD,14.13,TEST1
02/19/1986,IBM,157.5,TEST1
02/19/1986,JNJ,48.0,TEST1
02/19/1986,MRK,148.0,TEST1
02/19/1986,PFE,51.88,TEST1
02/19/1986,T,86.37,TEST1
02/19/1986,VZ,111.25,TEST1
02/19/1986,WMT,32.25,TEST1
02/19/1986,IBM,157.5,TEST1
02/20/1986,C,76.12,TEST1
02/20/1986,GE,76.62,TEST1
02/20/1986,HD,14.25,TEST1
02/20/1986,IBM,159.13,TEST1
